model,relation,object,has_prompt_tuning,spearman
bert-large,color,tennis court,False,0.6121965661894886
bert-large,color,bathroom toilet,False,0.04367131467411468
bert-large,color,artwork,False,0.563300712149108
bert-large,color,step stool,False,0.39304183206703214
bert-large,color,wheelchair,False,0.39304183206703214
bert-large,color,siren,False,0.30569920271880274
bert-large,color,bleacher,False,-0.12113257128426794
bert-large,color,banana leaf,False,0.41391867719235786
bert-large,color,flower vase,False,0.30569920271880274
bert-large,color,cattle,False,0.596631655104677
bert-large,color,cloudy,False,0.4803844614152615
bert-large,color,under shirt,False,0.4803844614152615
bert-large,color,car seat,False,0.09138464301649458
bert-large,color,plank,False,0.3555827092538188
bert-large,color,streetsign,False,0.4803844614152615
bert-large,color,snowflake,False,0.11826247919781653
bert-large,color,wristband,False,0.8421104469870047
bert-large,color,denim jean,False,0.39304183206703214
bert-large,color,slipper,False,0.6223162341061341
bert-large,color,seashell,False,0.4803844614152615
bert-large,color,ghost,False,0.4803844614152615
bert-large,color,pepper shaker,False,0.13101394402234404
bert-large,color,freezer door,False,0.04367131467411468
bert-large,color,checker,False,0.6477502756312958
bert-large,color,berry,False,0.27042986749122805
bert-large,color,dalmation,False,0.4803844614152615
bert-large,color,crossing sign,False,0.38668230379558177
bert-large,color,kite,False,0.6923076923076924
bert-large,color,visor,False,0.41550326097035933
bert-large,color,wetsuit,False,0.7253700996601187
bert-large,color,filling,False,0.5321811563901744
bert-large,color,bun,False,0.6425263978050368
bert-large,color,frisbee,False,0.5183895865703763
bert-large,color,skull,False,0.30569920271880274
bert-large,color,wet suit,False,0.9335276156652561
bert-large,color,trash bag,False,0.28490506352201256
bert-large,color,cat tail,False,0.4803844614152615
bert-large,color,window sill,False,0.5507369124043173
bert-large,color,loafer,False,0.499927752972588
bert-large,color,stadium seat,False,0.4803844614152615
bert-large,color,dandelion,False,0.6504436355879909
bert-large,color,muzzle,False,0.6074270869802968
bert-large,color,tote bag,False,0.30569920271880274
bert-large,color,name tag,False,0.4254211982360177
bert-large,color,snow board,False,0.7875976921359984
bert-large,color,ski pole,False,0.7112852433560387
bert-large,color,passenger car,False,0.15431945426208485
bert-large,color,passenger train,False,0.5824643299811065
bert-large,color,b,False,0.5938335379717864
bert-large,color,skiis,False,0.7405617909759784
bert-large,color,cockpit,False,0.30569920271880274
bert-large,color,shoelace,False,0.8701807952199049
bert-large,color,plane wing,False,0.39304183206703214
bert-large,color,saddle bag,False,0.4803844614152615
bert-large,color,wii remote,False,0.39304183206703214
bert-large,color,water faucet,False,-0.4803844614152615
bert-large,color,camera strap,False,0.4803844614152615
bert-large,color,dvd player,False,-0.18357897080143912
bert-large,color,shirt collar,False,0.4803844614152615
bert-large,color,laptop computer,False,-0.28707170549068817
bert-large,color,road cone,False,-0.04367131467411468
bert-large,color,number 3,False,0.39304183206703214
bert-large,color,soda,False,0.02762016455682727
bert-large,color,sprinkle,False,0.24247085798902754
bert-large,color,flip flop,False,0.6235978540783521
bert-large,color,home plate,False,0.13101394402234404
bert-large,color,hair tie,False,0.3855158386830221
bert-large,color,bell pepper,False,0.5949457084807017
bert-large,color,advertising,False,0.2570105591220147
bert-large,color,knife blade,False,-0.13101394402234404
bert-large,color,clockface,False,0.39304183206703214
bert-large,color,chive,False,0.30569920271880274
bert-large,color,neon sign,False,0.4803844614152615
bert-large,color,mint,False,0.30569920271880274
bert-large,color,gas pump,False,0.04367131467411468
bert-large,color,photograph,False,0.5698101270440251
bert-large,color,toilet tank,False,0.13101394402234404
bert-large,color,raincoat,False,0.6698339794782725
bert-large,color,binding,False,0.639692501115462
bert-large,color,handwash,False,0.4803844614152615
bert-large,color,bath mat,False,0.4803844614152615
bert-large,color,apple logo,False,-0.04367131467411468
bert-large,color,lifejacket,False,0.06477502756312957
bert-large,color,gourd,False,-0.03225340341758632
bert-large,color,food tray,False,0.4803844614152615
bert-large,color,fence pole,False,-0.4803844614152615
bert-large,color,spatula,False,0.23714619149230765
bert-large,color,gold line,False,0.30569920271880274
bert-large,color,letter a,False,0.360163004829714
bert-large,color,racquet,False,0.7323649216501578
bert-large,color,bicycle seat,False,0.2183565733705734
bert-large,color,turkey,False,0.30103176523080566
bert-large,color,dirt bike,False,0.22577382392310427
bert-large,color,rubber,False,0.5913123959890827
bert-large,color,carving,False,0.13101394402234404
bert-large,color,knee pad,False,0.7720016982323152
bert-large,color,pond,False,0.639692501115462
bert-large,color,toaster oven,False,-0.12850527956100735
bert-large,color,pizza box,False,0.2902806307582769
bert-large,color,passenger bus,False,0.39304183206703214
bert-large,color,locomotive,False,0.7875217878926944
bert-large,color,hotdog bun,False,0.04367131467411468
bert-large,color,number 8,False,0.430045378901151
bert-large,color,tin,False,0.2773500981126146
bert-large,color,overpass,False,0.01612670170879316
bert-large,color,drawstring,False,0.30569920271880274
bert-large,color,attire,False,0.4803844614152615
bert-large,color,walkie talkie,False,0.30569920271880274
bert-large,color,calendar,False,0.2183565733705734
bert-large,color,register,False,0.2183565733705734
bert-large,color,shopping cart,False,0.39304183206703214
bert-large,color,knit hat,False,0.4803844614152615
bert-large,color,tail fin,False,0.686223731762058
bert-large,color,coverlet,False,0.4803844614152615
bert-large,color,safety marker,False,-0.13101394402234404
bert-large,color,armoire,False,-0.04367131467411468
bert-large,color,vas,False,0.7267954277056076
bert-large,color,glaze,False,0.6076436202502
bert-large,color,guitar case,False,0.4803844614152615
bert-large,color,tank lid,False,0.13101394402234404
bert-large,color,mesh,False,0.4314105813833818
bert-large,color,medallion,False,-0.04367131467411468
bert-large,color,plantain,False,0.5214300219176456
bert-large,color,plantation,False,0.39304183206703214
bert-large,color,men,False,0.39304183206703214
bert-large,color,snap,False,-0.4803844614152615
bert-large,color,catchers mitt,False,-0.2183565733705734
bert-large,color,baseball uniform,False,0.5458597866289098
bert-large,color,space,False,0.596631655104677
bert-large,color,swirl,False,0.22105219124028372
bert-large,color,brake,False,-0.059131239598908265
bert-large,color,handicapped sign,False,0.31178289970333445
bert-large,color,h,False,0.639692501115462
bert-large,color,high heel,False,0.4803844614152615
bert-large,color,thigh,False,0.39304183206703214
bert-large,color,spinach,False,0.2183565733705734
bert-large,color,cleaner,False,0.39304183206703214
bert-large,color,beer,False,0.2845474047422306
bert-large,color,toast,False,0.6504436355879909
bert-large,color,earbud,False,0.30569920271880274
bert-large,color,turf,False,0.2937263532823025
bert-large,color,broccoli floret,False,0.2183565733705734
bert-large,color,scrunchie,False,0.39304183206703214
bert-large,color,duvet,False,0.4730499167912661
bert-large,color,winter hat,False,0.39304183206703214
bert-large,color,electric pole,False,-0.39304183206703214
bert-large,color,green grass,False,0.5214300219176456
bert-large,color,cat eye,False,0.38166527377477155
bert-large,color,ruler,False,0.333285168648392
bert-large,color,giraffe's eye,False,0.2183565733705734
bert-large,color,crumb,False,0.5214300219176456
bert-large,color,wrapping,False,0.4803844614152615
bert-large,color,hot dog,False,0.3494785979886639
bert-large,color,screw,False,0.05458597866289097
bert-large,color,traffic line,False,0.31178289970333445
bert-large,color,landing gear,False,0.5321811563901744
bert-large,color,sign board,False,0.4803844614152615
bert-large,color,baseline,False,0.4803844614152615
bert-large,color,head gear,False,0.6504436355879909
bert-large,color,shin guard,False,0.6157480059800269
bert-large,color,mist,False,0.30569920271880274
bert-large,color,basil,False,0.2183565733705734
bert-large,color,shinguard,False,0.39304183206703214
bert-large,color,1,False,0.4803844614152615
bert-large,color,caution cone,False,0.11288691196155214
bert-large,color,toilet brush,False,-0.360163004829714
bert-large,color,substance,False,0.4803844614152615
bert-large,color,frog,False,0.39304183206703214
bert-large,color,guard,False,0.5507369124043173
bert-large,color,coconut,False,0.34403630312092076
bert-large,color,football,False,0.2202947649617269
bert-large,color,smoke trail,False,0.2183565733705734
bert-large,color,baseball cleat,False,0.5321811563901744
bert-large,color,shin pad,False,0.2183565733705734
bert-large,color,chalk,False,0.4803844614152615
bert-large,color,lobster,False,0.02687783618132194
bert-large,color,flush,False,-0.4803844614152615
bert-large,color,second hand,False,0.639692501115462
bert-large,color,surf,False,0.39304183206703214
bert-large,color,daffodil,False,0.7343158832057565
bert-large,color,opening,False,0.30569920271880274
bert-large,color,letter b,False,0.18276928603298917
bert-large,color,bridal,False,0.39304183206703214
bert-large,color,dashboard,False,0.4730499167912661
bert-large,color,wakeboard,False,0.13101394402234404
bert-large,color,connector,False,0.35478743759344955
bert-large,color,wall plate,False,0.39304183206703214
bert-large,color,tomato sauce,False,0.4803844614152615
bert-large,color,arugula,False,0.04367131467411468
bert-large,color,cilantro,False,0.2183565733705734
bert-large,color,pony,False,0.5323790153241733
bert-large,color,front paw,False,0.04367131467411468
bert-large,color,string bean,False,0.39304183206703214
bert-large,color,dugout,False,0.4803844614152615
bert-large,color,boundary line,False,0.13101394402234404
bert-large,color,wooden door,False,0.04367131467411468
bert-large,color,computer key,False,0.13101394402234404
bert-large,color,icon,False,0.5321811563901744
bert-large,color,smartphone,False,0.4803844614152615
bert-large,color,house plant,False,0.4803844614152615
bert-large,color,sport shoe,False,0.39304183206703214
bert-large,color,rear wheel,False,0.4803844614152615
bert-large,color,bison,False,0.2183565733705734
bert-large,color,windowsill,False,0.5913123959890827
bert-large,color,tofu,False,0.30569920271880274
bert-large,color,font,False,0.4803844614152615
bert-large,color,slit,False,0.39304183206703214
bert-large,color,melon,False,0.42223163284330995
bert-large,color,lillie,False,0.2183565733705734
bert-large,color,bedsheets,False,0.39304183206703214
bert-large,color,grandfather clock,False,-0.39304183206703214
bert-large,color,cargo pant,False,0.04367131467411468
bert-large,color,cloak,False,0.39304183206703214
bert-large,color,ankle,False,0.30569920271880274
bert-large,color,tomatoe,False,0.4803844614152615
bert-large,color,ski glove,False,0.639692501115462
bert-large,color,letter l,False,0.04367131467411468
bert-large,color,letter n,False,0.04367131467411468
bert-large,color,carrying case,False,0.4803844614152615
bert-large,color,crossing,False,0.4803844614152615
bert-large,color,front of train,False,0.13101394402234404
bert-large,color,post it note,False,0.04367131467411468
bert-large,color,ski stick,False,0.38166527377477155
bert-large,color,pizza pan,False,-0.4803844614152615
bert-large,color,duckling,False,0.13101394402234404
bert-large,color,chunk,False,0.10751134472528776
bert-large,color,fog,False,0.39304183206703214
bert-large,color,coin slot,False,-0.3238751378156479
bert-large,color,check,False,0.6241685007248929
bert-large,color,tent top,False,0.39304183206703214
bert-large,color,steak,False,0.13101394402234404
bert-large,color,toilet cover,False,0.39304183206703214
bert-large,color,piercing,False,-0.4803844614152615
bert-large,color,grafitti,False,0.6005946328037898
bert-large,color,cowboy boot,False,-0.13101394402234404
bert-large,color,link,False,-0.4803844614152615
bert-large,color,hot dog bun,False,0.13101394402234404
bert-large,color,baseball mitt,False,-0.02687783618132194
bert-large,color,woman's shirt,False,0.46229878231873733
bert-large,color,message,False,0.13101394402234404
bert-large,color,fang,False,0.13101394402234404
bert-large,color,bedsheet,False,0.4803844614152615
bert-large,color,dog's nose,False,0.39304183206703214
bert-large,color,ceramic bowl,False,0.39304183206703214
bert-large,color,video camera,False,0.4803844614152615
bert-large,color,silhouette,False,0.4803844614152615
bert-large,color,wildebeest,False,0.39304183206703214
bert-large,color,sea gull,False,0.4803844614152615
bert-large,color,fir tree,False,0.4803844614152615
bert-large,color,headscarf,False,0.2183565733705734
bert-large,color,shuttle,False,0.30569920271880274
bert-large,color,numbering,False,0.4803844614152615
bert-large,color,dirt road,False,-0.04367131467411468
bert-large,color,serving plate,False,0.39304183206703214
bert-large,color,copyright,False,0.2183565733705734
bert-large,color,broccoli spear,False,0.30569920271880274
bert-large,color,croissant,False,-0.04367131467411468
